book,unit,source_file,global_chapter,local_chapter,title,type,tags,summary,core,normalized_percent,action,conflict,climax,reward,breakthrough,cultivation,emotion,reveal,tension,pleasure
沧元图,修行路,29_第二十九集_修行路_大纲.md,751,5,疗伤,人物心理、设定展开,情感、设定,孟川出藏书楼，白鸟馆主、影魔之主等众大能聚集（眼神复杂难以置信惊叹困惑），孟川告知突破成功还需渡第八次元神之劫，众大能姿态低了很多恭喜（八劫境是每个七劫境向往的境界，可令家乡世界成高等生命世界令部分族人超脱轮回与家乡世界同寿，探索无尽时空）。孟川为白鸟馆主疗伤——白鸟馆主被一位元神八劫境之力渗透（对方元神之力通过思维传递：白鸟馆主认识记住了解对方力量自然渗透，可借助域外真身印记凝聚元神真身降临但没法进入家乡世界故没赶尽杀绝）。孟川元神之力影响白鸟馆主心灵驱逐对方力量（无源之水抵挡不住），同时令白鸟馆主忘记对方样子（完全治好否则会被再度渗透），白鸟馆主伤势完全好了。孟川半步八劫境时曾给毒眸治过伤见识过梦魇之力（黑魔始祖悟出法门），元神八劫境之力比肉身八劫境邪异得多防不胜防。白鸟馆主以生命承诺看顾孟川家乡。赤宁真君（八劫境大能眼眸狭长高大男子眉心竖眼令孟川感到一丝威胁）到访，白鸟馆主毫无察觉（不同层时空），孟川分化元神分身进入该层时空迎接。,孟川告知众大能突破成功，为白鸟馆主驱逐元神八劫境之力疗伤并令其忘记对方，赤宁真君到访。,98.2961992136304,0,0,0,0,1,0,1,0,1.6,0.9
沧元图,修行路,29_第二十九集_修行路_大纲.md,752,6,历史上的三位元神八劫境,设定揭示、核心伏笔,伏笔、揭示、设定,"赤宁真君带孟川元神分身跨过遥远时空抵达愚山界旁隐秘洞府（阵法庇护其他八劫境无法窥伺）。赤宁真君告知家乡宇宙历史上三位元神八劫境：孔雀宫主（独一无二特殊生命无牵无挂，性子最仁慈，真身诸多元神分身分别前往各时空遨游无尽时空），孟川冥冥中感应到孔雀宫主（全身艳丽羽毛女子双眸泛紫正在讲道），孔雀宫主善意向孟川传意念""期待与道友相见""；真理之主（曾要控制整个宇宙无尽众生心灵令无尽众生信奉他，欲令家乡宇宙成为他一人之领地，令龙祖震怒亲自出手斩杀其在众多时空诸多分身，但因结交永恒存在弟子有退路无法彻底斩杀），孟川感应到真理之主（黑色长袍元神宇宙居住无数生灵），真理之主意念称""家乡又多一位同行者可惜有龙祖在处处得守规矩""；梅花山主（长居家乡宇宙酣睡）。赤宁真君告知第八次元神之劫情报山吴道君和龙祖了解最多，每一个八劫境渡劫前龙祖会亲自降临赠与机缘。赤宁真君邀请孟川渡劫功成后派遣元神分身前往其经营的异宇宙助阵——那是一座混乱庞大不抵制外来者的宇宙，赤宁真君域外真身争斗多年已成""十二混沌神""之一，有把握让孟川一尊元神分身也成为混沌神（好处比永恒秘宝大得多，条件排前三）。孟川承诺渡劫功成巩固实力后派遣元神分身去走一趟。孟川计划渡劫功成后先拜师永恒存在门下。",赤宁真君告知家乡宇宙三位元神八劫境（孔雀宫主真理之主梅花山主），邀请孟川渡劫后去异宇宙当混沌神，孟川承诺。,98.42726081258192,1,0,0,0,1,0,0,1,2.5,1.7000000000000002
沧元图,修行路,29_第二十九集_修行路_大纲.md,753,7,龙祖的阻拦,矛盾展现、核心伏笔,伏笔、冲突,"千山星外数十位七劫境半步七劫境赶来拜访（暗星会主百花府主黄衣院主魔眼会主等，同时代是缘分得抱大腿），孟川分化元神分身幻境世界同时接见。百花府主献上最大机缘宝物""世界之书""（设定规则演化虚幻世界，境界越高推演越高等虚幻世界，价值不及永恒秘宝但超越蒙刹界宝藏对孟川更重要），求一个成为八劫境的机会（修行到这地步无特殊大机缘注定死亡），孟川承诺渡劫功成后尽力帮。其他大能礼物以孟川如今眼光看不上留在沧元界增加底蕴。孟川接待同时代大能时，龙祖出现在家乡宇宙一处区域拦阻黑魔始祖（高瘦两根弯角身影）——龙祖严令黑魔始祖在孟川渡劫前别去见孟川（即便杀不了孟川稍稍影响心境便威胁渡劫，没拜师永恒以黑魔始祖胆子什么都敢做）。黑魔始祖称孟川背后有永恒存在不敢使坏，龙祖不允。龙祖称孟川三万余年成元神八劫境放眼无尽时空属上等，拜在永恒门下对家乡宇宙八劫境势力重要性重大。黑魔始祖沉默（东宁城主嫉恶如仇天生和黑魔始祖对立面，洗心革面是否定自身修行道路），称若孟川渡劫功成便散去黑魔殿，但龙祖无信心（元神之劫难希望太低）。黑魔始祖消散离去。",孟川在千山星接待同时代大能获百花府主献世界之书，龙祖拦阻黑魔始祖禁止其在孟川渡劫前搞事，黑魔始祖称孟川渡劫成功便散黑魔殿。,98.55832241153341,0,1,0,1,1,0,1,0,4.3,1.4
沧元图,修行路,29_第二十九集_修行路_大纲.md,754,8,元神之劫的情报,设定揭示、转折高潮,揭示、设定、高潮,"千山星大能们离去只剩魔眼会主，孟川为其疗伤（宇宙之外沾染血雾污染将生命体化作血雾，域外真身毙命家乡真身受污染，在家乡世界修炼数万年才压制住），耗费盏茶时间驱逐血雾治疗域外真身和家乡真身。孟川承诺渡劫功成后送魔眼会主去异宇宙（宇宙之内比宇宙之外混沌稳定得多更适合闯）。孟川沉思渡劫准备时间仅一百年（修炼三万三千余年才有此成就一百年能有多大进步），计划整合所学完善绝学、乾源山试着斩杀混沌领主（三十一头各有来历各有擅长，斩杀一头吞噬天赋帮助大）。龙祖降临千山星花园（龙首老者黑色华丽衣袍气机媲美整个家乡宇宙，远在魔山主人之上），告知孟川五位八劫境顶尖都察觉孟川一尊元神分身在永恒存在之地故非常关注（有善意有恶意），龙祖已严令禁止他们打扰（刚拦住黑魔）。龙祖告知第八次元神之劫情报：肉身之劫和元神之劫截然不同越往后差别越大，九炼塔对元神第八劫无帮助；第八次元神之劫是""心灵之劫""，不同元神八劫境遇到的不一样，与曾学过的任何修行体系都没关系（掌握的十大本源规则时间空间规则绝学永恒所传绝学全部避开），针对的是弱点，能帮的只剩智慧，用心灵智慧渡过。举例孔雀宫主渡劫为一缕意识降临凡俗世界成为十几岁普通平民少女（无修行体系凡俗最多活百岁），须成为凡俗世界最高掌权者方能意识破开世界回归真身（孔雀八十多岁白发苍苍才成功）。龙祖建议成八劫境三大门槛（掌握时空规则、心灵意志、渡劫）没有一个容易，山吴道君曾劝孟川不要提前搜集情报（会乱心境），如今成八劫境生命体可以知道了。",孟川为魔眼会主疗伤承诺送其去异宇宙，龙祖降临告知第八次元神之劫是心灵之劫（与任何修行体系无关针对弱点只剩智慧），举例孔雀宫主渡劫为凡俗少女成掌权者。,98.68938401048493,1,0,1,0,1,0,0,1,4.9,3.0
沧元图,修行路,29_第二十九集_修行路_大纲.md,755,9,书山,设定展开、悟道,修炼、设定、爽点,"第八次元神之劫情报对孟川触动太大（浮想联翩经历和孔雀宫主一样的第八劫能否成功），但对自己充满信心。龙祖一挥手显现时空疆域图标出""书山""位置——龙祖创建存放无数典籍之地（家乡宇宙典籍其他宇宙典籍超过九成都放在书山，和其他八劫境交易征服很多宇宙搜集），即将渡第八次天劫者可进去一次所有典籍任由翻阅，渡劫功成需搜集价值至少十亿方典籍放入书山（有消耗有补充是宇宙底蕴）。龙祖告知书山有永恒级传承九十六份（最高明六门可修炼到八劫境顶尖层次，永恒存在乐于传授后辈但传承不一定高深深入浅出浅显易懂如《虚空图录》仅讲述空间规则）、八劫境典籍一千五百零六份（以时间空间规则为根基一切宇宙皆能参悟）、七劫境典籍过百万（多从其他宇宙拿来本源规则不同宇宙不一样在某个宇宙可修炼别的宇宙没法修炼）、七劫境以下数亿份（多从其他宇宙藏库一锅端）。龙祖称""知识才是通往永恒的道路""，建议渡劫前一百年多在书山看看。龙祖离去后暗中计划下次开辟宇宙让孟川担当创世神（创世权柄授孟川可掌控一方宇宙规则言出法随进行创世，需完全掌握时间空间规则，龙祖漫长岁月仅开辟过两次宇宙第一次自己担当第二次让给凤凰始祖第三次打算让孟川来）。孟川分化元神分身前往书山（隐藏时空内悬浮小山高数百丈山上只有大量典籍各种承载之物各种文字），元神感应到一位位存在书写典籍的模样。孟川计划永恒级传承全部看遍、八劫境典籍粗看一遍、七劫境典籍体会不同宇宙道路智慧，追求""博""（钻研越深反而会被天劫避开）。耗费三年多看九十六份永恒传承，四年多看一千五百零六份八劫境典籍（每部限定乾源山元神分身参悟一天），后海量七劫境典籍体会不同宇宙道路。转眼在书山阅读六十年，孟川停下（渡劫前一百年拿六十年在书山已够多），见识比来书山前广太多，计划接下来斩杀混沌领主。",龙祖指引书山（存放无数典籍即将渡劫者可进去一次），孟川在书山阅读六十年看遍永恒传承和八劫境典籍及海量七劫境典籍，龙祖暗中计划让孟川担当新宇宙创世神。,98.82044560943643,1,0,0,1,1,1,0,0,3.0,2.2
沧元图,修行路,29_第二十九集_修行路_大纲.md,756,10,孟川的目标,战斗描写、设定展开,战斗、设定,"乾源山木屋内（时间流速为乾源山十分之一），孟川决定动手斩杀混沌领主。三十一位混沌领主有强弱之分：最强""深渊""（一团难以名状的扭曲存在自身就是一座完整深渊根本无法摧毁唯有八劫境极限才能从其体内逃出，孟川一进去便陷入深渊被迫自我湮灭），完全凌驾孟川之上的有九头，实力相当的有二十位，比孟川弱的仅两位（""梦境之主""营造梦境世界可在梦境中修行、""吞界领主""张口一吞体内无尽之胃空间无限折叠能吞一座宇宙）。孟川眼馋天赋更强的如""三千分身""天赋（分化三千分身个个拥有真身实力打破无尽时空规则限制，前三恐怖存在需八劫境极限才能击败）。孟川选择以智慧出名的""智者""（百首怪物，原深渊体内无数生灵中最器重手下帮助深渊完善构造，深渊将吞噬力量分部分给它令其晋升混沌领主，因深渊肆意吞噬惹永恒出手囚禁智者也被带来）。孟川分化元神分身进入牢狱，百首怪物（白眉飘飘独眸闭着无耳鼻触手章鱼般躯体盘踞）睁眼称""你又来了""，孟川称""我又来杀你了""。百首怪物以三百九十九层虚幻深渊球体庇护（最内层比河系略大最外层比河域还大），孟川无形之念渗透每经一层更吃力到百首怪物体内仅剩三成威力，施""灭世之印""大印碾压。孟川停手称杀不了，想等法门完善后再来试，不行就换弱些目标。孟川元神分身退出，空间牢狱时间停滞禁锢百首怪物。百首怪物追忆过去深渊纵横无尽时空的风光，闭眼被禁锢。","孟川选择以智慧出名的混沌领主""智者""为斩杀目标，多次交手无法突破三百九十九层虚幻深渊护体，决定等法门完善后再来。",98.95150720838795,1,1,0,0,1,0,0,0,3.9000000000000004,1.7000000000000002
沧元图,修行路,29_第二十九集_修行路_大纲.md,757,11,画道,悟道、转折高潮,修炼、高潮、爽点,"沧元界江州城孟府，柳七月知丈夫所有分身都不愿分心到了关键时刻（离渡劫百年已过八十年所剩时间越来越少），柳七月从心底希望丈夫长久停留在半步八劫境接近寿命大限再渡劫，但修行路本就勇猛精进失去勇猛精进之心心灵意志更无望承载时空。孟川绘画成功——长画卷最后一部分是黑色龙爪鳞片令柳七月心颤仿佛看到宇宙破碎（孟川立即合上画卷元神之力抚平妻子元神震颤），画作气息完全收敛不外泄凡俗看了没事但境界高者观看领悟越多受到冲击越大。孟川以十九幅画彻底绘画出这些年积累和领悟（画道已超出""六笔符印""秘法范畴延伸到更强层次，六笔符印只是永恒存在收弟子门槛代表修行方向），感谢龙祖书山九十六份永恒传承及海量典籍大大开拓眼界。孟川称画道是他观看世界修行的思想核心——万事万物都可化作画作，若参破所有一切便是""无惑""是""全知""那时便是永恒。乾源山暗红空间，孟川最后一次对""智者""动手（渡劫前百年已耗八十年自身所学彻底整合，若仍失败只能换弱些目标）。孟川施画十七""蛇缚""——元神世界笼罩整个空间牢狱蜿蜒大蛇显现缠上三百九十九层球体深渊，大蛇蛇鳞蠕动蓄积力量一圈圈缠绕扭曲令球体深渊震颤，一息不到最外层深渊破碎（最外层韧性最强后面层层不如最外层正面抵抗）。层层接连崩溃，百首怪物身体虚化，孟川元神之力宛如利刃冲击百首怪物心灵（防护手段被破解后十成十承受元神之力轰击），虚化身躯变真实刹那蛇缚猛然一收——束缚的不仅是目标更是一片时空处处湮灭。百首怪物身躯彻底湮灭，命核为银灰色书籍表面字符""杂记""。孟川触碰书籍，书籍分解神秘力量渗透孟川元神每一处，孟川强忍元神颤栗飞出空间牢狱，牢狱消失最高层混沌领主牢狱变成三十座。","孟川以十九幅画绘画所学最高成就画道超出六笔符印范畴，最后一次对智者施画十七""蛇缚""以力破法层层破碎深渊灭杀智者，命核""杂记""分解力量渗透孟川元神。",99.08256880733946,0,1,1,1,1,1,1,0,6.7,2.7
沧元图,修行路,29_第二十九集_修行路_大纲.md,758,12,通过考验,装备获取、设定揭示,奖励、揭示、设定,"孟川出暗红空间盘膝坐下承受颤栗眩晕。永恒存在记名弟子仅有一次斩杀混沌领主名额（在乾源山斩杀可完美吞噬彻底吞噬对方力量形成最适合自己的天赋），孟川将此机会用在""智者""身上。神秘之力融入元神后海量记忆涌入脑海（持续十余息孟川才承受完），理解记忆耗费六个多时辰。智者原为五劫境混沌生物被深渊吞吸成为深渊内部无数生灵之一，在竞争成长中成七劫境混沌生物独占一层深渊，其改造令那一层最强大令深渊惊喜栽培它，大量七劫境混沌生物甚至混沌领主送给智者吞食令其蜕变成混沌领主。智者百首每个头颅有不同性格思维爱好仿佛截然不同一百个生灵但记忆相通形成完整意识，天生能吞食其他生物记忆，一百个头颅刻意追求不同修行道路走一百条道路（画道也是其中之一但境界约孟川六劫境时层次，高的约七劫境层次低的约六劫境层次），走任何一条道路必须诚心于一道。智者被称作智者因自身参悟任何事物都是百道同时参悟，百条道路相互印证领悟的""交集""即智者认为绝对正确的，靠此方法不断推演深渊构造令深渊越加完善强大。孟川满意获得百道记忆，可以自己画道汲取百道优点为资粮。黑白异兽千手师兄现身（孟川都没感应到），称孟川通过考验可喊师兄了（斩杀混沌领主通过考验算永恒门下弟子），扔出玉符融入孟川元神令眉心出现火焰印记（勉强算师尊门下弟子，严格说还需前往师尊洞府""青火山""得亲自认可），告知师尊之名及洞府九十九座别院所在。千手师兄告知师尊对弟子们很放任即便死去也会将弟子从时空中捞回来，但寿命大限到了师尊没法救（无尽时空规则认定该死），唯有扛过第九次天劫方才彻底超脱真正永恒，渡第八次天劫渡不过就得死师尊捞回来也会再度泯灭。",孟川完美吞噬智者获得百道记忆（百首各走一条道路百道参悟交集为绝对正确），千手师兄称通过考验赐玉符火焰印记，告知永恒弟子规矩及寿命大限师尊无法救。,99.21363040629096,1,0,0,1,1,0,0,1,3.4,2.2
沧元图,修行路,29_第二十九集_修行路_大纲.md,759,13,孟川和孟御,情感展现、人物心理,情感,"千手师兄称渡过第八次天劫寿命大大增加能看到精彩千倍万倍风景，令孟川离开（将来拜见师尊直接前往青火山）。千手师兄美滋滋继续睡觉营造梦境世界（八劫境极限实力梦境媲美真实世界）。沧元界天地大殿，孟川眉心火焰印记隐藏，乾源山元神分身散去（获得的天赋记忆家乡宇宙真身分身也尽皆获得）。渡劫前还剩二十年，所有分身回到家乡宇宙控制时间流速守护家乡两百年（自身时间流速外界十分之一）。孟川俯瞰元初山——成为半步八劫境后参悟十大本源规则为沧元界神魔修行体系创出大量法门补足短板（劫境前法门三五天创一门劫境层次法门创出三十门），若渡劫成功将创出不亚于星空一脉修罗一脉的完善法门。孟川飞行沧元界各处，妖族战争结束已过一千六百多年老百姓视妖族为史书记载，沧元界有史以来最繁荣（普通老百姓都能接触修行，神魔比一千多年前多太多）。孟川想到蒙刹界蒙刹之祖成八劫境生命体渡劫失败留宝藏引万星天帝窥伺——福祸相依，不成高等生命世界会被一代代修行者窥伺。孟川看似悠然陪家人找老友（晏烬阎赤桐一千八百多岁还活着），实际元神分身专注思索智者百道记忆汲取百道资粮充实画道。大屿星黄衣书院分部，孟御成肉身五劫境（故意拖延境界足够高近乎十足把握才渡劫），赤索（赤红岩石生灵师尊六劫境大能）欢迎孟御加入。孟御查看黄衣书院情报发现""东宁城主孟川""家乡沧元界有子孟安掌控坤云秘境——正是自己祖父，心神激荡（八劫境？祖父是元神八劫境？）。孟川在孙儿得知真相刹那就有所感应（成元神八劫境后有念其之名即便遥远宇宙都能感应到），凭空出现带孟御回坤云秘境。孟川告知当年第一次见时确实还没渡劫成六劫境，掌控坤云秘境后和孟安龙菡商量暂时瞒住孟御（为修行路走更远孟御天赋比孟安优秀）。孟御笑称以后可以横着走了，孟川赠银色圆环（众多奇珍及修行典籍价值一千万方），称还需渡劫成功活着失败就死了孟御还得靠自己。孟御认真祝愿祖父渡劫成功（最想的事是不必在任何强者面前伪装）。时间缓慢流逝终于来到第八次天劫降临这一天。",孟川渡劫前二十年陪伴家人为沧元界创法门，孟御成肉身五劫境在黄衣书院得知祖父真相，孟川带孟御回坤云秘境相认赠宝藏告知还需渡劫，天劫降临之日到来。,99.34469200524246,0,0,0,1,1,0,1,1,2.9,1.4
沧元图,修行路,29_第二十九集_修行路_大纲.md,760,14,劫起驱魔人,转折高潮、环境铺陈,设定、高潮,"沧元界大雪纷飞，孟川和柳七月观看沧元界历史故事时冥冥中感应天劫即将降临（浩瀚力量令孟川都心惊）。孟川告知七月要去渡劫了不必告诉爹娘安儿他们，柳七月拥抱丈夫轻声道""我等你""。孟川进静室散去所有元神分身仅真身盘膝而坐，天劫降临无形恐怖力量轰击元神令意识震颤瞬间失守无法抵抗，意识被裹挟穿越无尽时空前往比乾源山还遥远的另一个世界——凡俗世界大虞王朝。孟川意识隐隐听到声音（师兄别死都怪我、方岐能不能醒过来看命了），意识载体无比虚弱恍恍惚惚，渐渐载体稳定孟川意识开始稳定，终于有一天一位生命的记忆被孟川意识彻底接收——大虞王朝驱魔司""驱魔人""，天下已大乱诸多军阀并起，最可怕存在为""魔""。大虞王朝统治一千三百年后彻底腐朽，火器兴起诸多军阀利用火器装配军队，大虞王朝摇摇欲坠。方岐（孟川占据肉身的原主），土财主方大龙之子，年少进入驱魔院学习，朝廷驱魔司银章驱魔人七品官职，为救师弟李丰断右臂实力废九成。孟川醒来感知身体虚弱（躺太久），看镜子——脸色苍白的断臂青年。驱魔人需双手结印单手结印仅发挥一成实力。这个世界驱魔人也是凡俗（无病无灾寿命和正常人一样能活五六十岁就知足）。孟川选驱魔院教谕（从六品升半品），以阅读经书楼十万册驱魔书籍。魔分三等（诡魔大魔源魔），驱魔人分三等（普通驱魔人驱魔师驱魔天师），普通驱魔人三五个合力对付一头诡魔，驱魔师可单独对付诡魔一群联手有望对付大魔，驱魔天师配合法器可一对一对付大魔，九头源魔被封印不死不灭（历史上从未被击杀）。孟川发现这世界无法吞吸外界之力一切力量被禁锢，唯一吸收能量方法是吃凡俗食物无法超脱凡俗。天劫降下讯息：成为这个世界最强者。孟川教书同时锻炼凡俗肉身（摸索凡俗健身操每天四个时辰吃大量肉食），两年肉身锻炼到凡俗极限（三千斤力气断臂），最好三十岁前渡劫功成（三十岁后肉身从巅峰滑落）。孟川教书第三年叛军打进京城，孟川以幻术从皇宫掉包三本驱魔宝册（大虞王朝最兴盛时逼迫三大驱魔势力交出的典籍），离开京城回滨海城方府与父亲方大龙（国字脸毛发旺盛双眸如虎腰间插两把火枪的枭雄人物，娶多房姨娘）、妹妹方倩（从小练拳波浪卷发活力四射）团聚。","第八次天劫降临孟川意识被投入凡俗世界大虞王朝占据断臂驱魔人方岐肉身，了解驱魔人体系及魔的等级，获天劫讯息""成为世界最强者""，回滨海城方府与父亲妹妹团聚。",99.47575360419397,1,0,1,0,1,0,1,1,5.5,3.0
沧元图,修行路,29_第二十九集_修行路_大纲.md,761,15,滨海的驱魔界,矛盾展现、环境铺陈,冲突、设定,方大龙带孟川看房间（布置和老家一样放着方岐父母儿女的照片），方大龙后悔送儿子去驱魔院（本想学驱魔本事学完就回来不料方岐意气风发加入驱魔司）。方大龙从乡下白手起家靠能打威震百里，火器兴起后拳法地位没落，来滨海城投奔老友加入金银帮排行第五。妹妹方倩赶来拥抱兄长流泪。方家后院姨娘们议论大少爷残疾没资格掌家。孟川不掺和家里事，拿出一颗宝珠（价值万两仅是包裹内最便宜宝物，皇宫捡漏半包裹宝贝超方家财富百倍）安排买驱魔材料。孟川已将雷法五行之法修炼到天师之境（雷法在驱魔院时达到天师境，五行法得皇宫三本驱魔宝册回滨海城修炼半年达到天师境），重视遁法（雷遁五行遁法）。计划三步：一将驱魔法炼器阵法达到天师境，二进行开创创更强手段，三炼制最适合自己的法器法阵。孟川以法器罗盘感应魔气发现大魔气息追踪至大帅府。大帅石大帅（身材笔挺眼神锐利中年男子）借炼魔宗风宗主（灰袍老者天下前十大宗派炼魔宗宗主能驱动大魔）支持，向滨海城各方勒索银两（魂铃派海魔派各一百万两金银帮五百万两），炼魔宗支持石大帅争天下。孟川走到父亲身边，开口质问石大帅京城在北方为何大军往南跑到滨海城，风宗主施展秘法探查孟川精神力暗惊好强。,孟川回方府了解方大龙发家史，雷法五行之法达天师境，以罗盘感应大魔气息追踪至大帅府，石大帅借炼魔宗向各方勒索银两，孟川质问石大帅。,99.60681520314549,0,1,0,1,0,0,1,1,3.7,0.5
沧元图,修行路,29_第二十九集_修行路_大纲.md,762,16,方天师,战斗描写、爽点设置,战斗、爽点,"风宗主探查孟川精神力暗惊但不惧（驱魔师年龄越大境界越高精神力越强当代驱魔天师都超五十岁，孟川精神力巅峰在三十岁前但这个世界驱魔师正常年龄越大越强）。风宗主问孟川何门何派，孟川答自成一派，风宗主心头一松（怕来自厉害大派）认为是走运小子或大虞王朝驱魔司的人。风宗主对石大帅说""不用管他""——此生最后悔的一句话。石大帅令三名士兵开枪射向孟川，方大龙本能要挡，孟川左手拦住父亲平静站立。一青色符箓虚影凭空显现（虚空画符无需结印无需法器，代表符箓造诣也代表精神力天下仅数十位能做到至少一只脚迈进天师门槛），以孟川为中心三丈范围水流荡漾三颗子弹前进半尺停止。孟川令水流散为水滴迸射四方贯穿士兵枪支（朝自己开枪的五名士兵眉心血窟窿倒下其他士兵只是腿软未受伤枪支被破坏）。风宗主动用炼魔宗强大驱魔法器""九音金铃""（金色铃铛声波挡住水滴庇护自己石大帅两名副将），开口称有误会。孟川单手结印令更恐怖水流降临，风宗主扔出金铃双手结印驱动黑甲大魔（炼魔宗掌控两尊大魔之一高约丈许全身黑色鳞甲能抗火炮在岩浆中洗澡抗雷霆，凭此风宗主可和驱魔天师斗）。孟川施火法五色神火（金白红黑紫五色火焰灼烧黑甲大魔），再施水法黄泉之水（剧毒侵蚀性恐怖代表死亡水符一脉天师层次才能掌握）缠住黑甲大魔下半身。风宗主难以置信孟川同时兼修水火两脉还都是驱魔天师境界（将一脉修到天师境已了不得当代仅数位，水火两脉同时练成堪称天下第一）。风宗主求饶保黑甲大魔（炼化大魔比宗主更重要），黑甲大魔被五色神火黄泉之水彻底化为灰烬。孟川以五色神火沾上风宗主石大帅两名副将瞬间化飞灰（炼魔宗先辈有功不关风宗主事，纵容乱军劫掠更可恨）。孟川思忖仅凭虚空画符需水火两脉结合方斩杀一头大魔离杀源魔还差远。方府成为滨海城权贵拜访最密集之地，天下各方都知道南方滨海城出了一位驱魔天师""方岐""（虚空画符水火符法杀黑甲大魔隐隐天下第一人威势），各方驱魔天师拜访交流经验尽皆承认不如方天师。转眼方天师击杀黑甲大魔已七年。",孟川以虚空画符水火两脉天师境斩杀炼魔宗黑甲大魔及风宗主石大帅等，被公认为方天师隐隐天下第一人，与各方驱魔天师交流被公认最强。,99.73787680209698,1,0,0,1,0,0,1,0,2.6,3.0
沧元图,修行路,29_第二十九集_修行路_大纲.md,763,17,世界最强的生命,转折高潮、伏笔深化,伏笔、高潮,"孟川持天师令进入舌狱魔封禁大阵（九大源魔之一，周围数里布置驱魔大阵建土城各大派驱魔弟子长期驻守士兵代代相传镇守），清天宗柳曲拜见。孟川称想试试对付舌狱魔（源魔不死不灭只可封禁没法斩杀），柳曲惊愕万分但天师令是驱魔联盟最高层无法阻拦。孟川拎着箱子孤身进入封禁大阵看到荒废府邸根基野树林，舌狱魔低沉雄浑声音从地底传出（七千年来第一次有驱魔人敢进来）。孟川称自己应该比舌狱魔强，左手一挥雷法符令飞出悬浮当空单手结印引动青色雷霆劈下（极品雷击木亲手炼制法器），连续数道雷霆劈断众多长舌但血雾翻滚新舌头长出。孟川再挥手五块符令飞出围绕雷法符令构成符阵（五行法术雷法融为一炉五行汇聚天地之力降下的雷霆比单纯雷法调动天地之力庞大十倍不止），海量雷霆怒轰——眨眼上百道很快上千道几千道几万道。两息时间舌狱魔求饶""天师饶命""，二十息后一两里范围被雷霆彻底淹没树木泥土粉碎地底舌头碎粉血雾湮灭。孟川精神力消耗三成感一丝虚弱，收回六枚符令确认舌狱魔已死（六枚符令法器配合方才斩杀，未动用脚下箱子最强手段）。孟川感应到渡劫未结束——杀了一头源魔还没感应到渡劫功成，还不是世界最强存在（不确定无尽时空规则是判定自身实力还是将阵法法器算在内）。孟川决定若不算外物就杀死全部九头源魔。柳曲等镇守者震惊——封禁大阵感应不到舌狱魔从未记载过。孟川行走天下六个月走遍九处封禁之地斩杀全部九头源魔（舌狱魔千眼魔山魔三首魔赤尸魔雷吼魔巴蛇魔地蛟魔岛龙魔），箱子开启过三次每次阵法不同，被公认为有史以来最强驱魔人驱魔天师之上更高层次。天下三大军队势力报纸公开祝贺，民间流传方天师传说。斩杀九头源魔八年后天下统一。转眼斩杀九头源魔已过去三十年，孟川六十岁（肉身衰老精神力质上仅有三十岁八成），每年大半时间满天下行走仍找不到更强生命。世界地底极深处盘踞一头庞然大物（无数触须成千上万每根数里长，气息透过触须蔓延大地脉络到整个世界地表衍生为诡魔大魔源魔），这才是所有魔的源头最恐怖生命。孟川降临那天起无尽时空规则无形力量便镇压隔绝这头庞然大物，万余年内不会苏醒孟川永远找不到。",孟川以六枚符令法器斩杀舌狱魔（历史上首次源魔被杀），六个月斩杀全部九头源魔被公认最强驱魔人，但渡劫未结束——地底极深处有所有魔的源头庞然大物被无尽时空规则镇压隔绝孟川找不到。,99.8689384010485,1,0,1,0,1,0,0,0,4.5,3.0
